,GenSR,YerUR,translit,23-sfcost-prod,Sublex_Score
4891,t-u-ch-r-a,t-u-ch-o_flt-r,t-u-ch-o-r,0.125,0.031827934497017596
4892,r-a-ch-r-a,r-a-ch-e_flt-r,r-a-ch-e-r,0.08333333333333333,0.031827934497017596
4893,ch-r-a,ch-o_flt-r,ch-o-r,0.08333333333333333,0.031827934497017596
4894,l-a-ch-r-n-a,l-a-ch-r-o_flt-n,l-a-ch-r-o-n,0.006756756756756757,0.00010153829645975689
4895,ch-r-n-a,ch-r-o_flt-n,ch-r-o-n,0.006756756756756757,0.00010153829645975689
4896,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4897,zh-a-ch-r-n-a,zh-a-ch-r-o_flt-n,zh-a-ch-r-o-n,0.006756756756756757,0.00010153829645975689
4898,b-u-ch-r-n-a,b-u-ch-o_flt-r-n,b-u-ch-o-r-n,0.0010964912280701752,3.37285916894043e-10
4899,ch-r-n-a,ch-e_flt-r-n,ch-e-r-n,0.0010917030567685587,3.484015420487458e-10
4900,m-u-ch-r-n-a,m-u-ch-e_flt-r-n,m-u-ch-e-r-n,0.0010964912280701752,3.484015420487458e-10
4901,g-a-ch-r-n-a,g-a-ch-o_flt-r-n,g-a-ch-o-r-n,0.0010964912280701752,3.37285916894043e-10
4902,ch-r-n-a,ch-r-o_flt-n,ch-r-o-n,0.006756756756756757,0.00010153829645975689
4903,g-a-ch-r-n-a,g-a-ch-e_flt-r-n,g-a-ch-e-r-n,0.0010917030567685587,3.484015420487458e-10
4904,ch-r-n-a,ch-o_flt-r-n,ch-o-r-n,0.0010917030567685587,3.37285916894043e-10
4905,bj-i-ch-r-n-a,bj-i-ch-e_flt-r-n,bj-i-ch-e-r-n,0.0010964912280701752,3.484015420487458e-10
4906,l-a-ch-r-n-a,l-a-ch-e_flt-r-n,l-a-ch-e-r-n,0.0010917030567685587,3.484015420487458e-10
4907,m-u-ch-r-n-a,m-u-ch-o_flt-r-n,m-u-ch-o-r-n,0.0010964912280701752,3.37285916894043e-10
4908,ch-r-n-a,ch-e_flt-r-n,ch-e-r-n,0.0010917030567685587,3.484015420487458e-10
4909,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4910,ch-r-n-a,ch-e_flt-r-n,ch-e-r-n,0.0010917030567685587,3.484015420487458e-10
4911,tj-i-ch-r-n-a,tj-i-ch-o_flt-r-n,tj-i-ch-o-r-n,0.0010964912280701752,3.37285916894043e-10
4912,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4913,l-u-ch-r-n-a,l-u-ch-e_flt-r-n,l-u-ch-e-r-n,0.0010964912280701752,3.484015420487458e-10
4914,ch-r-n-a,ch-o_flt-r-n,ch-o-r-n,0.0010917030567685587,3.37285916894043e-10
4915,rj-i-ch-r-n-a,rj-i-ch-r-e_flt-n,rj-i-ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4916,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4917,zh-a-ch-r-n-a,zh-a-ch-r-e_flt-n,zh-a-ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4918,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4919,gj-i-ch-r-n-a,gj-i-ch-o_flt-r-n,gj-i-ch-o-r-n,0.000873362445414847,3.37285916894043e-10
4920,zh-a-ch-r-n-a,zh-a-ch-r-o_flt-n,zh-a-ch-r-o-n,0.006756756756756757,0.00010153829645975689
4921,tj-i-ch-r-n-a,tj-i-ch-r-o_flt-n,tj-i-ch-r-o-n,0.006756756756756757,0.00010153829645975689
4922,ch-r-n-a,ch-r-o_flt-n,ch-r-o-n,0.006756756756756757,0.00010153829645975689
4923,ch-r-n-a,ch-o_flt-r-n,ch-o-r-n,0.0010917030567685587,3.37285916894043e-10
4924,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4925,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4926,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4927,mj-i-ch-r-n-a,mj-i-ch-r-o_flt-n,mj-i-ch-r-o-n,0.006756756756756757,0.00010153829645975689
4928,ch-r-n-a,ch-r-e_flt-n,ch-rj-e-n,0.006578947368421053,9.15073270797e-05
4929,ch-r-n-a,ch-e_flt-r-n,ch-e-r-n,0.0010917030567685587,3.484015420487458e-10
4930,l-a-ch-r-n-a,l-a-ch-r-o_flt-n,l-a-ch-r-o-n,0.006756756756756757,0.00010153829645975689
4931,ch-r-n-a,ch-e_flt-r-n,ch-e-r-n,0.0010917030567685587,3.484015420487458e-10
4932,bj-i-ch-r-n-a,bj-i-ch-e_flt-r-n,bj-i-ch-e-r-n,0.0010964912280701752,3.484015420487458e-10
4933,ch-s-a,ch-o_flt-s,ch-o-s,0.06666666666666667,0.14984517038131548
4934,g-a-ch-s-a,g-a-ch-o_flt-s,g-a-ch-o-s,0.25,0.2392459255838618
4935,m-u-ch-s-a,m-u-ch-o_flt-s,m-u-ch-o-s,0.16666666666666666,0.2392459255838618
4936,ch-s-a,ch-o_flt-s,ch-o-s,0.06666666666666667,0.14984517038131548
4937,ch-s-a,ch-e_flt-s,ch-e-s,0.04000000000000001,0.14984517038131548
4938,ch-s-a,ch-e_flt-s,ch-e-s,0.04000000000000001,0.14984517038131548
4939,z-u-ch-s-a,z-u-ch-e_flt-s,z-u-ch-e-s,0.05,0.2392459255838618
4940,mj-i-ch-s-a,mj-i-ch-e_flt-s,mj-i-ch-e-s,0.08333333333333333,0.2392459255838618
4941,ch-s-a,ch-e_flt-s,ch-e-s,0.04000000000000001,0.14984517038131548
4942,ch-s-a,ch-o_flt-s,ch-o-s,0.06666666666666667,0.14984517038131548
4943,ch-s-a,ch-e_flt-s,ch-e-s,0.04000000000000001,0.14984517038131548
4944,bj-i-ch-s-a,bj-i-ch-o_flt-s,bj-i-ch-o-s,0.16666666666666666,0.2392459255838618
4945,p-u-ch-s-a,p-u-ch-o_flt-s,p-u-ch-o-s,0.16666666666666666,0.2392459255838618
4946,ch-s-a,ch-e_flt-s,ch-e-s,0.04000000000000001,0.14984517038131548
4947,ch-f-a,ch-e_flt-f,ch-e-f,0.03333333333333334,0.0001909336154588482
4948,mj-i-ch-f-a,mj-i-ch-o_flt-f,mj-i-ch-o-f,0.05,0.00033973302387343214
4949,ch-f-a,ch-o_flt-f,ch-o-f,0.03333333333333334,0.0001909336154588482
4950,x-a-ch-f-a,x-a-ch-o_flt-f,x-a-ch-o-f,0.05,0.00033973302387343214
4951,p-u-ch-f-a,p-u-ch-e_flt-f,p-u-ch-e-f,0.05,0.00033973302387343214
4952,ch-f-a,ch-o_flt-f,ch-o-f,0.03333333333333334,0.0001909336154588482
4953,ch-f-a,ch-o_flt-f,ch-o-f,0.03333333333333334,0.0001909336154588482
4954,ch-f-a,ch-o_flt-f,ch-o-f,0.03333333333333334,0.0001909336154588482
4955,ch-f-a,ch-e_flt-f,ch-e-f,0.03333333333333334,0.0001909336154588482
4956,lj-i-ch-f-v-a,lj-i-ch-e_flt-f-v,lj-i-ch-e-f-v,0.0006134969325153374,1.4487208478159407e-10
4957,bj-i-ch-f-v-a,bj-i-ch-e_flt-f-v,bj-i-ch-e-f-v,0.0006134969325153374,1.4487208478159407e-10
4958,z-u-ch-f-v-a,z-u-ch-e_flt-f-v,z-u-ch-e-f-v,0.000554323725055432,1.4487208478159407e-10
4959,bj-i-ch-f-v-a,bj-i-ch-f-o_flt-v,bj-i-ch-f-o-v,0.0027777777777777775,1.5325823459292267e-06
4960,zj-i-ch-f-v-a,zj-i-ch-f-o_flt-v,zj-i-ch-f-o-v,0.002457002457002457,1.5325823459292267e-06
4961,x-u-ch-f-v-a,x-u-ch-e_flt-f-v,x-u-ch-e-f-v,0.000554323725055432,1.4487208478159407e-10
4962,ch-f-v-a,ch-o_flt-f-v,ch-o-f-v,0.000554323725055432,4.994050351695029e-11
4963,sh-a-ch-f-v-a,sh-a-ch-f-o_flt-v,sh-a-ch-f-o-v,0.0027777777777777775,1.5325823459292267e-06
4964,ch-f-v-a,ch-o_flt-f-v,ch-o-f-v,0.000554323725055432,4.994050351695029e-11
4965,ch-f-v-a,ch-f-e_flt-v,ch-fj-e-v,0.0023923444976076554,7.760873364635384e-07
4966,ch-f-m-a,ch-f-o_flt-m,ch-f-o-m,0.0011261261261261261,8.973480182328011e-07
4967,ch-f-m-a,ch-f-e_flt-m,ch-fj-e-m,0.0010416666666666667,8.085681993336259e-07
4968,ch-f-m-a,ch-e_flt-f-m,ch-e-f-m,0.0002572016460905351,2.5006019522922757e-10
4969,ch-f-m-a,ch-f-o_flt-m,ch-f-o-m,0.0011261261261261261,8.973480182328011e-07
4970,ch-f-m-a,ch-o_flt-f-m,ch-o-f-m,0.0002572016460905351,2.495101383837865e-10
4971,zh-i-ch-f-m-a,zh-i-ch-f-o_flt-m,zh-i-ch-f-o-m,0.0012077294685990338,1.5964789630072761e-06
4972,ch-f-p-a,ch-f-e_flt-p,ch-fj-e-p,0.0008064516129032258,1.4143650886647342e-08
4973,ch-f-p-a,ch-f-o_flt-p,ch-f-o-p,0.000827129859387924,1.5696740291705132e-08
4974,lj-i-ch-f-p-a,lj-i-ch-o_flt-f-p,lj-i-ch-o-f-p,0.00018939393939393948,1.3566761226069886e-11
4975,ch-f-p-a,ch-e_flt-f-p,ch-e-f-p,0.00018224895206852567,4.677024479810641e-12
4976,ch-f-x-a,ch-f-o_flt-x,ch-f-o-x,0.0011111111111111113,1.9416482366177532e-06
4977,k-a-ch-f-x-a,k-a-ch-f-e_flt-x,k-a-ch-fj-e-x,0.0010964912280701754,3.1127526936e-06
4978,ch-f-x-a,ch-f-o_flt-x,ch-f-o-x,0.0011111111111111113,1.9416482366177532e-06
4979,ch-f-x-a,ch-o_flt-f-x,ch-o-f-x,0.00019704433497536952,1.177001782528384e-11
4980,ch-f-x-a,ch-o_flt-f-x,ch-o-f-x,0.00019704433497536952,1.177001782528384e-11
4981,ch-f-x-a,ch-f-o_flt-x,ch-f-o-x,0.0011111111111111113,1.9416482366177532e-06
4982,ch-f-x-a,ch-f-e_flt-x,ch-fj-e-x,0.0010256410256410259,1.7498127953e-06
4983,pj-i-ch-f-x-a,pj-i-ch-o_flt-f-x,pj-i-ch-o-f-x,0.0002062706270627062,3.4142926549896094e-11
4984,ch-f-sh-a,ch-o_flt-f-sh,ch-o-f-sh,0.0001390047261606895,1.1323423261938998e-11
4985,b-a-ch-f-sh-a,b-a-ch-e_flt-f-sh,b-a-ch-e-f-sh,0.00014334862385321104,3.4590324309092075e-11
4986,mj-i-ch-f-sh-a,mj-i-ch-f-o_flt-sh,mj-i-ch-f-o-sh,0.0005896226415094338,1.320374078126324e-05
4987,r-a-ch-f-sh-a,r-a-ch-e_flt-f-sh,r-a-ch-e-f-sh,0.00014334862385321104,3.4590324309092075e-11
4988,ch-f-sh-a,ch-e_flt-f-sh,ch-e-f-sh,0.0001390047261606895,1.1912330006888376e-11
4989,t-a-ch-f-sh-a,t-a-ch-f-o_flt-sh,t-a-ch-f-o-sh,0.0005896226415094338,1.320374078126324e-05
4990,l-a-ch-f-sh-a,l-a-ch-e_flt-f-sh,l-a-ch-e-f-sh,0.00014334862385321104,3.4590324309092075e-11
4991,k-a-ch-f-sh-a,k-a-ch-o_flt-f-sh,k-a-ch-o-f-sh,0.00014400921658986172,3.2880291487352555e-11
4992,ch-f-sh-a,ch-f-o_flt-sh,ch-f-o-sh,0.0005611672278338944,7.414999269410965e-06
4993,zh-u-ch-f-sh-a,zh-u-ch-f-e_flt-sh,zh-u-ch-fj-e-sh,0.0005787037037037037,1.18995270825e-05
4994,lj-i-ch-f-sh-a,lj-i-ch-f-o_flt-sh,lj-i-ch-f-o-sh,0.0005896226415094338,1.320374078126324e-05
4995,ch-sh-a,ch-o_flt-sh,ch-o-sh,0.004347826086956521,0.013655138185294501
4996,ch-sh-a,ch-e_flt-sh,ch-e-sh,0.004347826086956521,0.013655138185294501
4997,ch-sh-a,ch-e_flt-sh,ch-e-sh,0.004347826086956521,0.013655138185294501
4998,ch-sh-a,ch-e_flt-sh,ch-e-sh,0.004347826086956521,0.013655138185294501
4999,r-u-ch-sh-a,r-u-ch-e_flt-sh,r-u-ch-e-sh,0.006493506493506492,0.0240520492870392
5000,x-u-ch-sh-a,x-u-ch-e_flt-sh,x-u-ch-e-sh,0.005434782608695653,0.0240520492870392
5001,ch-sh-a,ch-e_flt-sh,ch-e-sh,0.004347826086956521,0.013655138185294501
5002,ch-sh-a,ch-o_flt-sh,ch-o-sh,0.004347826086956521,0.013655138185294501
5003,l-u-ch-sh-a,l-u-ch-o_flt-sh,l-u-ch-o-sh,0.006493506493506492,0.0240520492870392
5004,ch-sh-a,ch-e_flt-sh,ch-e-sh,0.004347826086956521,0.013655138185294501
5005,xj-i-ch-sh-a,xj-i-ch-e_flt-sh,xj-i-ch-e-sh,0.005434782608695653,0.0240520492870392
5006,b-a-ch-sh-a,b-a-ch-e_flt-sh,b-a-ch-e-sh,0.006211180124223603,0.0240520492870392
5007,ch-sh-l-a,ch-o_flt-sh-l,ch-o-sh-l,0.0004681647940074907,1.1735172158861882e-07
5008,ch-sh-l-a,ch-sh-o_flt-l,ch-sh-o-l,0.0025000000000000005,0.042011993365931796
5009,ch-sh-l-a,ch-e_flt-sh-l,ch-e-sh-l,0.0004681647940074907,1.2121917506186752e-07
5010,t-a-ch-sh-l-a,t-a-ch-sh-e_flt-l,t-a-ch-sh-e-l,0.004255319148936171,0.0723724681152582
5011,g-a-ch-sh-l-a,g-a-ch-e_flt-sh-l,g-a-ch-e-sh-l,0.0007490636704119849,3.519890405924331e-07
5012,pj-i-ch-sh-l-a,pj-i-ch-sh-o_flt-l,pj-i-ch-sh-o-l,0.004255319148936171,0.0723724681152582
5013,sh-i-ch-sh-l-a,sh-i-ch-sh-o_flt-l,sh-i-ch-sh-o-l,0.003472222222222222,0.0723724681152582
5014,rj-i-ch-sh-l-a,rj-i-ch-o_flt-sh-l,rj-i-ch-o-sh-l,0.0007518796992481203,3.407589614175392e-07
5015,sh-i-ch-sh-l-a,sh-i-ch-e_flt-sh-l,sh-i-ch-e-sh-l,0.0006242197253433209,3.519890405924331e-07
5016,pj-i-ch-sh-m-a,pj-i-ch-e_flt-sh-m,pj-i-ch-e-sh-m,0.00035448422545196733,2.2682651240101792e-08
5017,sh-u-ch-sh-m-a,sh-u-ch-sh-o_flt-m,sh-u-ch-sh-o-m,0.001488095238095238,0.003703615225054803
5018,ch-sh-m-a,ch-e_flt-sh-m,ch-e-sh-m,0.0002866972477064221,7.811526385265022e-09
5019,ch-sh-m-a,ch-sh-o_flt-m,ch-sh-o-m,0.00125,0.0020851277187817247
5020,k-u-ch-sh-m-a,k-u-ch-sh-e_flt-m,k-u-ch-sh-e-m,0.0015698587127158559,0.003703615225054803
5021,g-u-ch-sh-m-a,g-u-ch-e_flt-sh-m,g-u-ch-e-sh-m,0.00035448422545196733,2.2682651240101792e-08
5022,ch-sh-m-a,ch-o_flt-sh-m,ch-o-sh-m,0.0002866972477064221,7.562302463790017e-09
5023,pj-i-ch-sh-m-a,pj-i-ch-o_flt-sh-m,pj-i-ch-o-sh-m,0.00035448422545196733,2.1958969474040515e-08
5024,ch-sh-m-a,ch-e_flt-sh-m,ch-e-sh-m,0.0002866972477064221,7.811526385265022e-09
5025,m-u-ch-sh-m-a,m-u-ch-o_flt-sh-m,m-u-ch-o-sh-m,0.00035448422545196733,2.1958969474040515e-08
5026,ch-sh-n-a,ch-e_flt-sh-n,ch-e-sh-n,0.0002695417789757413,2.381640102334693e-09
5027,ch-sh-n-a,ch-e_flt-sh-n,ch-e-sh-n,0.0002695417789757413,2.381640102334693e-09
5028,ch-sh-n-a,ch-o_flt-sh-n,ch-o-sh-n,0.0002695417789757413,2.336798035590262e-09
5029,ch-sh-n-a,ch-sh-e_flt-n,ch-sh-e-n,0.0014285714285714288,0.0020851277187817247
5030,xj-i-ch-sh-n-a,xj-i-ch-sh-o_flt-n,xj-i-ch-sh-o-n,0.0017361111111111106,0.003703615225054803
5031,ch-sh-n-a,ch-o_flt-sh-n,ch-o-sh-n,0.0002695417789757413,2.336798035590262e-09
5032,ch-sh-n-a,ch-sh-o_flt-n,ch-sh-o-n,0.0014285714285714288,0.0020851277187817247
5033,tj-i-ch-sh-n-a,tj-i-ch-sh-e_flt-n,tj-i-ch-sh-e-n,0.0019342359767891683,0.003703615225054803
5034,k-a-ch-sh-p-a,k-a-ch-sh-e_flt-p,k-a-ch-sh-e-p,0.0029154518950437326,6.502182023211943e-05
5035,ch-sh-p-a,ch-e_flt-sh-p,ch-e-sh-p,0.0004310344827586206,2.0306534790676403e-10
5036,ch-sh-p-a,ch-e_flt-sh-p,ch-e-sh-p,0.0004310344827586206,2.0306534790676403e-10
5037,zh-u-ch-sh-p-a,zh-u-ch-e_flt-sh-p,zh-u-ch-e-sh-p,0.0006184291898577617,5.896492317972842e-10
5038,ch-sh-p-a,ch-o_flt-sh-p,ch-o-sh-p,0.0004310344827586206,2.0289933621424944e-10
5039,r-a-ch-sh-p-a,r-a-ch-e_flt-sh-p,r-a-ch-e-sh-p,0.0006157635467980297,5.896492317972842e-10
5040,ch-sh-p-a,ch-sh-o_flt-p,ch-sh-o-p,0.0019230769230769223,3.6548638870026946e-05
5041,s-u-ch-sh-p-a,s-u-ch-e_flt-sh-p,s-u-ch-e-sh-p,0.0006184291898577617,5.896492317972842e-10
5042,ch-sh-p-a,ch-e_flt-sh-p,ch-e-sh-p,0.0004310344827586206,2.0306534790676403e-10
5043,ch-sh-r-a,ch-sh-e_flt-r,ch-sh-e-r,0.0025000000000000005,0.0013251447339534678
5044,x-u-ch-sh-r-a,x-u-ch-e_flt-sh-r,x-u-ch-e-sh-r,0.0006265664160401003,2.082441567879342e-09
5045,ch-sh-r-a,ch-e_flt-sh-r,ch-e-sh-r,0.00046992481203007527,7.171580985560752e-10
5046,sj-i-ch-sh-r-a,sj-i-ch-sh-e_flt-r,sj-i-ch-sh-e-r,0.003472222222222222,0.002355017965500969
5047,kj-i-ch-sh-r-a,kj-i-ch-sh-e_flt-r,kj-i-ch-sh-e-r,0.003472222222222222,0.002355017965500969
5048,sj-i-ch-sh-r-a,sj-i-ch-sh-e_flt-r,sj-i-ch-sh-e-r,0.003472222222222222,0.002355017965500969
5049,ch-sh-r-a,ch-o_flt-sh-r,ch-o-sh-r,0.00046992481203007527,7.156261823323602e-10
5050,t-a-ch-sh-r-a,t-a-ch-sh-o_flt-r,t-a-ch-sh-o-r,0.004255319148936171,0.002355017965500969
5051,z-u-ch-sh-r-a,z-u-ch-sh-o_flt-r,z-u-ch-sh-o-r,0.003472222222222222,0.002355017965500969
5052,k-u-ch-sh-r-a,k-u-ch-sh-o_flt-r,k-u-ch-sh-o-r,0.004255319148936171,0.002355017965500969
5053,sj-i-ch-sh-r-a,sj-i-ch-sh-e_flt-r,sj-i-ch-sh-e-r,0.003472222222222222,0.002355017965500969
5054,gj-i-ch-sh-r-a,gj-i-ch-e_flt-sh-r,gj-i-ch-e-sh-r,0.0006265664160401003,2.082441567879342e-09
5055,ch-sh-s-a,ch-sh-e_flt-s,ch-sh-e-s,0.0005494505494505495,0.012542939018036204
5056,ch-sh-s-a,ch-o_flt-sh-s,ch-o-sh-s,0.00010095911155981827,1.553194812659627e-09
5057,t-u-ch-sh-s-a,t-u-ch-sh-e_flt-s,t-u-ch-sh-e-s,0.0006377551020408164,0.022097199214536224
5058,ch-sh-s-a,ch-o_flt-sh-s,ch-o-sh-s,0.00010095911155981827,1.553194812659627e-09
5059,ch-sh-s-a,ch-sh-o_flt-s,ch-sh-o-s,0.0005714285714285716,0.012542939018036204
5060,ch-sh-s-a,ch-o_flt-sh-s,ch-o-sh-s,0.00010095911155981827,1.553194812659627e-09
5061,s-u-ch-sh-s-a,s-u-ch-e_flt-sh-s,s-u-ch-e-sh-s,0.0001108156028368794,4.589246510105312e-09
5062,ch-sh-s-a,ch-sh-o_flt-s,ch-sh-o-s,0.0005714285714285716,0.012542939018036204
5063,zj-i-ch-sh-t-a,zj-i-ch-sh-o_flt-t,zj-i-ch-sh-o-t,0.003472222222222222,0.003703615225054803
5064,bj-i-ch-sh-t-a,bj-i-ch-sh-o_flt-t,bj-i-ch-sh-o-t,0.004255319148936171,0.003703615225054803
5065,g-u-ch-sh-t-a,g-u-ch-o_flt-sh-t,g-u-ch-o-sh-t,0.0007220216606498195,2.1958969474040515e-08
5066,p-u-ch-sh-t-a,p-u-ch-e_flt-sh-t,p-u-ch-e-sh-t,0.0007220216606498195,2.2682651240101792e-08
5067,ch-sh-t-a,ch-sh-o_flt-t,ch-sh-o-t,0.0025000000000000005,0.0020851277187817247
5068,sh-a-ch-sh-t-a,sh-a-ch-o_flt-sh-t,sh-a-ch-o-sh-t,0.0007220216606498195,2.1958969474040515e-08
5069,ch-sh-x-a,ch-sh-o_flt-x,ch-sh-o-x,0.0006666666666666666,0.0010669720750044755
5070,tj-i-ch-sh-x-a,tj-i-ch-sh-e_flt-x,tj-i-ch-sh-e-x,0.0007558578987150416,0.0018966332525413754
5071,ch-sh-x-a,ch-sh-o_flt-x,ch-sh-o-x,0.0006666666666666666,0.0010669720750044755
5072,zh-a-ch-sh-x-a,zh-a-ch-sh-e_flt-x,zh-a-ch-sh-e-x,0.0007558578987150416,0.0018966332525413754
5073,k-a-ch-sh-x-a,k-a-ch-sh-e_flt-x,k-a-ch-sh-e-x,0.0007558578987150416,0.0018966332525413754
5074,t-u-ch-sh-x-a,t-u-ch-sh-o_flt-x,t-u-ch-sh-o-x,0.0007880220646178094,0.0018966332525413754
5075,ch-sh-x-a,ch-sh-o_flt-x,ch-sh-o-x,0.0006666666666666666,0.0010669720750044755
5076,k-a-ch-sh-x-a,k-a-ch-e_flt-sh-x,k-a-ch-e-sh-x,0.00013768415255404102,3.162413067444288e-10
5077,l-u-ch-sh-x-a,l-u-ch-e_flt-sh-x,l-u-ch-e-sh-x,0.00013819789939192926,3.162413067444288e-10
5078,ch-sh-x-a,ch-sh-o_flt-x,ch-sh-o-x,0.0006666666666666666,0.0010669720750044755
5079,sh-l-a,sh-e_flt-l,sh-e-l,0.3333333333333333,0.6666666666666666
5080,t-u-sh-l-a,t-u-sh-e_flt-l,t-u-sh-e-l,0.5,0.6666666666666666
5081,g-u-sh-l-a,g-u-sh-e_flt-l,g-u-sh-e-l,0.5,0.6666666666666666
5082,sh-l-a,sh-o_flt-l,sh-o-l,0.5,0.6666666666666666
5083,r-u-sh-l-a,r-u-sh-o_flt-l,r-u-sh-o-l,0.5,0.6666666666666666
5084,mj-i-sh-l-a,mj-i-sh-o_flt-l,mj-i-sh-o-l,0.5,0.6666666666666666
5085,sh-l-a,sh-e_flt-l,sh-e-l,0.3333333333333333,0.6666666666666666
5086,sh-l-a,sh-o_flt-l,sh-o-l,0.5,0.6666666666666666
5087,l-a-sh-l-a,l-a-sh-o_flt-l,l-a-sh-o-l,0.5,0.6666666666666666
5088,k-u-sh-l-a,k-u-sh-e_flt-l,k-u-sh-e-l,0.5,0.6666666666666666
5089,m-a-sh-l-a,m-a-sh-e_flt-l,m-a-sh-e-l,0.5,0.6666666666666666
5090,rj-i-sh-l-a,rj-i-sh-o_flt-l,rj-i-sh-o-l,0.5,0.6666666666666666
5091,sh-l-a,sh-o_flt-l,sh-o-l,0.5,0.6666666666666666
5092,sj-i-sh-l-a,sj-i-sh-e_flt-l,sj-i-sh-e-l,0.16666666666666666,0.6666666666666666
5093,sh-m-a,sh-o_flt-m,sh-o-m,0.5,0.6666666666666666
5094,sh-m-a,sh-e_flt-m,sh-e-m,0.2,0.6666666666666666
5095,zh-a-sh-m-a,zh-a-sh-e_flt-m,zh-a-sh-e-m,0.1,0.6666666666666666
5096,m-u-sh-m-a,m-u-sh-e_flt-m,m-u-sh-e-m,0.125,0.6666666666666666
5097,sh-m-a,sh-o_flt-m,sh-o-m,0.5,0.6666666666666666
5098,sh-m-a,sh-o_flt-m,sh-o-m,0.5,0.6666666666666666
5099,b-u-sh-m-a,b-u-sh-e_flt-m,b-u-sh-e-m,0.125,0.6666666666666666
5100,rj-i-sh-m-a,rj-i-sh-o_flt-m,rj-i-sh-o-m,0.25,0.6666666666666666
5101,mj-i-sh-m-a,mj-i-sh-o_flt-m,mj-i-sh-o-m,0.25,0.6666666666666666
5102,sh-m-a,sh-o_flt-m,sh-o-m,0.5,0.6666666666666666
5103,x-u-sh-m-a,x-u-sh-e_flt-m,x-u-sh-e-m,0.06666666666666667,0.6666666666666666
5104,b-a-sh-m-a,b-a-sh-o_flt-m,b-a-sh-o-m,0.5,0.6666666666666666
5105,sh-m-a,sh-e_flt-m,sh-e-m,0.2,0.6666666666666666
5106,rj-i-sh-m-a,rj-i-sh-o_flt-m,rj-i-sh-o-m,0.25,0.6666666666666666
5107,sh-m-a,sh-e_flt-m,sh-e-m,0.2,0.6666666666666666
5108,sh-m-v-a,sh-m-e_flt-v,sh-mj-e-v,0.0015151515151515154,0.0017788633122961
5109,sh-m-v-a,sh-m-e_flt-v,sh-mj-e-v,0.0015151515151515154,0.0017788633122961
5110,lj-i-sh-m-v-a,lj-i-sh-m-e_flt-v,lj-i-sh-mj-e-v,0.0013888888888888892,0.0017788633122961
5111,sh-m-v-a,sh-e_flt-m-v,sh-e-m-v,0.0004444444444444445,1.856087215674105e-07
5112,sh-m-v-a,sh-e_flt-m-v,sh-e-m-v,0.0004444444444444445,1.856087215674105e-07
5113,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5114,sh-m-v-a,sh-m-e_flt-v,sh-mj-e-v,0.0015151515151515154,0.0017788633122961
5115,b-a-sh-m-v-a,b-a-sh-e_flt-m-v,b-a-sh-e-m-v,0.0004474272930648769,1.856087215674105e-07
5116,sh-m-v-a,sh-m-e_flt-v,sh-mj-e-v,0.0015151515151515154,0.0017788633122961
5117,sh-m-v-a,sh-m-o_flt-v,sh-m-o-v,0.0015503875968992248,0.0026378495818008
5118,bj-i-sh-m-v-a,bj-i-sh-m-o_flt-v,bj-i-sh-m-o-v,0.0013071895424836603,0.0026378495818008
5119,sh-m-v-a,sh-m-o_flt-v,sh-m-o-v,0.0015503875968992248,0.0026378495818008
5120,sj-i-sh-m-v-a,sj-i-sh-o_flt-m-v,sj-i-sh-o-m-v,0.0003947887879984208,1.855149040376739e-07
5121,l-a-sh-m-v-a,l-a-sh-m-o_flt-v,l-a-sh-m-o-v,0.0015503875968992248,0.0026378495818008
5122,sh-u-sh-m-v-a,sh-u-sh-e_flt-m-v,sh-u-sh-e-m-v,0.00041946308724832214,1.856087215674105e-07
5123,k-a-sh-m-v-a,k-a-sh-e_flt-m-v,k-a-sh-e-m-v,0.0004474272930648769,1.856087215674105e-07
5124,m-a-sh-m-v-a,m-a-sh-o_flt-m-v,m-a-sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
5125,sh-m-v-a,sh-m-o_flt-v,sh-m-o-v,0.0015503875968992248,0.0026378495818008
5126,l-u-sh-m-v-a,l-u-sh-m-e_flt-v,l-u-sh-mj-e-v,0.0013888888888888892,0.0017788633122961
5127,zj-i-sh-m-v-a,zj-i-sh-m-o_flt-v,zj-i-sh-m-o-v,0.0013071895424836603,0.0026378495818008
5128,sh-m-v-a,sh-o_flt-m-v,sh-o-m-v,0.00045045045045045057,1.855149040376739e-07
